network_id,property_id,abstract_time,total_time,size
3_4,7,2.461832047,11.48749208,211
3_4,8,3.71617341,63.41459703,232
3_4,9,1.930100203,15.06206727,182
3_4,10,2.612494469,15.82487273,186
3_4,11,2.181297064,154.4946687,182
3_4,12,2.65789032,36.18355298,194
3_4,13,2.019083261,2.731691599,157
3_4,14,6.927680254,13.65109062,206
3_4,15,2.313537598,9.083891392,173
3_4,16,0,0.942322016,310
3_4,17,2.476204872,592.9515045,219
3_4,18,2.90451169,279.640532,220
3_4,19,3.096200228,192.2798383,221
network_id,property_id,abstract_time,total_time,size
3_5,0,2.162136555,4.188111305,167
3_5,1,0,0.714119196,310
3_5,2,1.834533453,11.53419304,185
3_5,3,2.774015188,20.27203155,189
3_5,4,0,1.066209793,310
3_5,5,0,0.88803792,310
3_5,6,1.696441412,1.925754547,151
3_5,7,1.742901325,1.949697971,116
3_5,8,3.227472782,24.17041659,208
3_5,9,3.102044106,67.63621712,212
3_5,10,5.063609123,42.64736843,204
3_5,11,3.099879503,346.1287761,211
3_5,12,3.294316292,90.51292944,212
3_5,13,2.066923618,20.5314362,163
3_5,14,2.734781265,9.106220722,196
3_5,15,1.990118265,23.07889628,190
3_5,16,1.690765858,2.649338007,172
3_5,17,2.919045925,248.2201033,220
3_5,18,3.372081995,146.6908641,219
3_5,19,2.5395329,4.950201273,196
network_id,property_id,abstract_time,total_time,size
3_6,0,6.307994843,12.38390088,237
3_6,1,2.912298203,4.691456795,238
3_6,2,3.216575623,24.01202655,222
3_6,3,2.807941914,5.446073055,232
3_6,4,3.944791317,9.374693155,218
3_6,5,2.167270184,19.27023029,194
3_6,6,2.126324415,2.793508768,154
3_6,7,4.194412708,15.70798612,230
3_6,8,3.566883564,32.06158948,236
3_6,9,6.698207855,150.0737405,230
3_6,10,3.304865599,94.76379991,224
3_6,11,3.707287073,69.29966259,225
3_6,12,3.270154953,5.964755774,234
3_6,13,2.336810589,13.1025238,178
3_6,14,3.07541275,50.43669415,222
3_6,15,3.313542843,94.18898582,221
3_6,16,1.85236001,2.18384552,172
3_6,17,2.794156551,19.56760287,241
3_6,18,2.925040722,23.51403332,241
3_6,19,3.784694195,6.602703571,235
network_id,property_id,abstract_time,total_time,size
3_7,0,3.718951941,339.5303311,221
3_7,1,3.594473124,5.915333748,219
3_7,2,1.923468351,4.485574245,178
3_7,3,2.910733938,32.27986217,206
3_7,4,1.853134871,3.484309196,165
3_7,5,2.154822826,5.188148499,136
3_7,6,2.698624849,13.01242852,194
3_7,7,4.59815383,26.98850703,231
3_7,8,3.135551691,11.38109517,232
3_7,9,3.76283288,6.917555571,233
3_7,10,3.515849352,5.749034882,239
3_7,11,3.673300028,8.150374413,237
3_7,12,2.65967536,45.24784875,218
3_7,13,2.552345276,16.60669661,197
3_7,14,2.954185724,3.706644773,215
3_7,15,3.321905851,12.43250322,231
3_7,16,2.03546977,2.234547853,127
3_7,17,3.446346045,10.9969213,247
3_7,18,3.363120556,87.66532493,230
3_7,19,2.043575287,2.645747185,181
network_id,property_id,abstract_time,total_time,size
3_8,0,2.631633997,11.41059637,228
3_8,1,3.009477139,32.14305758,213
3_8,2,3.495730877,11.91187048,221
3_8,3,2.822516441,290.3894811,205
3_8,4,2.55845356,3.850741386,180
3_8,5,1.971411228,5.591395378,168
3_8,6,2.684605122,4.371039629,191
3_8,7,3.219084263,96.90740752,217
3_8,8,2.810124874,96.48979735,217
3_8,9,3.496079922,45.09134412,216
3_8,10,3.062187433,85.23565197,225
3_8,11,3.115309954,10.02497745,234
3_8,12,3.397544146,15.77122355,217
3_8,13,1.858966589,2.431518793,167
3_8,14,1.769029856,1.981816769,109
3_8,15,2.682894707,13.31510234,204
3_8,16,2.760840416,37.01233339,195
3_8,17,3.180873156,172.1601563,219
3_8,18,3.105560064,315.480329,232
3_8,19,4.591660738,36.07626772,212
network_id,property_id,abstract_time,total_time,size
3_9,0,1.959621191,17.44530296,188
3_9,1,2.091561317,9.24461484,182
3_9,2,2.265593052,5.300005913,158
3_9,3,2.494373798,13.58040333,186
3_9,4,1.500141382,3.749277592,145
3_9,5,1.274745464,1.366161108,111
3_9,6,2.109067917,4.444274902,184
3_9,7,1.871275902,21.62494397,180
3_9,8,3.29462862,14.65077305,204
3_9,9,2.454260349,16.49942899,195
3_9,10,2.322553158,8.693818092,192
3_9,11,3.142457724,22.57051444,206
3_9,12,2.512363195,11.31870246,199
3_9,13,1.813293934,2.534245014,179
3_9,14,1.363846064,2.425213099,109
3_9,15,2.215574503,24.89921856,195
3_9,16,1.546862841,5.273449421,156
3_9,17,2.919889212,121.9873502,198
3_9,18,2.767781496,6.905482531,229
3_9,19,2.39200902,5.524963856,159
network_id,property_id,abstract_time,total_time,size
4_1,0,2.93071723,17.61398816,212
4_1,1,1.779485941,28.08762145,176
4_1,2,3.822129011,13.72091699,192
4_1,3,2.113927603,77.67164087,199
4_1,4,1.613922358,1.826007366,103
4_1,5,2.238098621,42.47690535,190
4_1,6,2.67458415,21.04499626,197
4_1,7,3.094157457,54.27162313,232
4_1,8,1.811961174,33.55497336,176
4_1,9,2.528310776,18.58072472,190
4_1,10,3.199062347,72.83867955,194
4_1,11,2.940294981,1897.559801,233
4_1,12,2.77712965,152.7078204,229
4_1,13,1.988441706,3.178381443,163
4_1,14,2.497378826,590.6357598,227
4_1,15,2.50671339,9.46696806,181
4_1,16,1.697370529,7.170322657,180
4_1,17,2.75967145,218.9787164,238
4_1,18,2.605176926,475.8408172,234
4_1,19,2.807445765,77.63657498,210
network_id,property_id,abstract_time,total_time,size
4_2,0,2.856374979,32.2299335,211
4_2,1,1.728960514,3.120307207,135
4_2,2,1.597630024,14.76480746,164
4_2,3,2.019481182,24.80807829,193
4_2,4,1.394071579,1.523582697,89
4_2,5,2.09837389,29.64630055,184
4_2,6,2.249126911,2.917779446,181
4_2,7,4.554947853,19.41070557,223
4_2,8,2.53625679,15.88890815,199
4_2,9,2.976526499,46.71628594,208
4_2,10,1.717884064,4.064653397,156
4_2,11,2.836943388,401.0805502,235
4_2,12,3.474742889,13.13998866,229
4_2,13,1.90899539,62.56462836,166
4_2,14,1.508695364,9.808374166,163
4_2,15,3.10063386,49.15342927,206
4_2,16,1.374895573,1.956470013,120
4_2,17,2.821465015,532.1609676,239
4_2,18,2.755510092,61.99324155,231
4_2,19,2.639966726,21.27370358,211
network_id,property_id,abstract_time,total_time,size
4_3,0,3.732679367,16.30816364,206
4_3,1,2.410201073,9.632364273,192
4_3,2,3.153232098,9.581111908,206
4_3,3,4.173923254,73.15250921,214
4_3,4,1.669706821,2.290228605,154
4_3,5,4.529219627,49.07857251,209
4_3,6,2.52336812,4.806637764,190
4_3,7,5.315506458,20.80309987,210
4_3,8,2.691193819,14.42873573,194
4_3,9,3.538120747,65.16840243,215
4_3,10,2.464599609,11.48276281,202
4_3,11,3.533629417,418.7296305,226
4_3,12,1.486164331,2.940889359,158
4_3,13,2.382308722,4.505301237,178
4_3,14,2.145815611,9.824404478,200
4_3,15,3.274133444,11.88390923,196
4_3,16,1.467546463,1.8121562,130
4_3,17,6.344275951,210.5298839,221
4_3,18,2.449955225,27.61559916,205
4_3,19,1.726145267,2.627163887,162
network_id,property_id,abstract_time,total_time,size
4_4,0,4.928908587,55.66319561,200
4_4,1,2.818326235,4.425336361,191
4_4,2,3.952201605,16.23592424,209
4_4,3,3.555589437,23.19849777,210
4_4,4,2.086801529,2.744395494,156
4_4,5,2.430527925,5.305737734,187
4_4,6,2.075164318,2.858668089,176
4_4,7,5.321521282,117.7617679,209
4_4,8,3.840451956,18.3128891,224
4_4,9,2.034238338,5.012968779,174
4_4,10,2.746622086,152.511745,210
4_4,11,3.230552197,488.8494618,220
4_4,12,3.646392584,13.79057789,207
4_4,13,1.640895844,2.375745535,157
4_4,14,2.413541079,8.147230864,199
4_4,15,2.562184334,5.265362978,204
4_4,16,1.901130676,6.841373682,171
4_4,17,2.900178194,703.6696692,232
4_4,18,4.848638058,67.79091001,212
4_4,19,1.753292561,15.18558979,167
network_id,property_id,abstract_time,total_time,size
4_5,0,3.136747599,10.66780424,238
4_5,1,2.452841997,11.38406348,203
4_5,2,2.475123167,39.93539619,198
4_5,3,3.156702518,73.78041697,230
4_5,4,2.673123121,9.192191839,202
4_5,5,2.08790946,3.522763729,167
4_5,6,2.179018974,8.767067671,200
4_5,7,4.036216974,66.84317923,232
4_5,8,2.588415861,29.09921169,216
4_5,9,2.978606701,340.8362427,234
4_5,10,2.621541739,22.9385035,222
4_5,11,3.554332495,147.810163,225
4_5,12,3.043458462,60.67094445,221
4_5,13,2.403362751,3.492797613,153
4_5,14,2.343322277,5.3587327,203
4_5,15,2.636260033,79.88609886,225
4_5,16,1.959782839,3.332661867,152
4_5,17,3.550575733,18.27011251,256
4_5,18,4.58673811,7.503413916,247
4_5,19,3.3323493,68.13387442,227
network_id,property_id,abstract_time,total_time,size
4_6,0,2.662413836,108.785305,233
4_6,1,4.205609322,24.41725874,226
4_6,2,1.965359688,2.734702826,135
4_6,3,3.408551455,20.25206232,213
4_6,4,2.185864449,3.263716459,185
4_6,5,2.13241601,10.61044931,195
4_6,6,2.697910309,6.177804947,188
4_6,7,3.119886875,84.19675159,234
4_6,8,2.534718513,28.21100736,234
4_6,9,3.425336838,76.86776447,241
4_6,10,2.286346912,11.10140967,214
4_6,11,2.318630219,189.2599926,219
4_6,12,2.324396372,123.7825618,230
4_6,13,2.120719433,20.08025026,199
4_6,14,1.711005688,21.44789672,178
4_6,15,2.4139359,25.05395079,212
4_6,16,0,0.900324106,310
4_6,17,2.687755346,415.1425846,233
4_6,18,2.428932428,303.9481485,227
4_6,19,2.909846306,42.73070168,221
network_id,property_id,abstract_time,total_time,size
4_7,0,3.415186644,9.92807126,223
4_7,1,5.013304949,131.6391027,228
4_7,2,2.230619669,15.97637796,183
4_7,3,4.452224731,147.8637753,225
4_7,4,2.464099884,18.69654274,212
4_7,5,2.292422295,15.51439738,191
4_7,6,2.086106539,38.1937747,182
4_7,7,4.809400082,47.59276557,207
4_7,8,3.405989885,43.487427,210
4_7,9,3.002254725,50.52222776,221
4_7,10,1.939528227,13.86577296,190
4_7,11,3.084383726,33.06621838,228
4_7,12,2.933589458,39.01145291,221
4_7,13,1.66759038,5.031693459,138
4_7,14,2.303935766,7.02575016,205
4_7,15,2.378859758,16.65993094,189
4_7,16,2.093804359,14.13895369,154
4_7,17,5.187908649,20.62274981,247
4_7,18,4.097423553,32.85742426,242
4_7,19,2.842020035,18.56285143,196
network_id,property_id,abstract_time,total_time,size
