network_id,property_id,abstract_time,total_time,size
5_2,13,11.46543354,13.62880899,72
5_2,14,20.08217669,21.47620622,72
5_2,15,13.20936033,15.52168784,72
5_2,16,10.28269652,12.97055612,72
5_2,17,17.60741062,19.77345832,72
5_2,18,12.68936804,13.82847646,72
5_2,19,13.49888144,15.43755098,72
network_id,property_id,abstract_time,total_time,size
5_3,0,-,3600,-
5_3,1,13.48006885,2697.318803,909
5_3,2,18.45369725,1480.560159,910
5_3,3,23.43757467,2672.640503,910
5_3,4,16.0504484,1541.013424,910
5_3,5,11.86571484,1633.363429,910
5_3,6,10.9181627,915.7719804,910
5_3,7,19.28650339,2790.225802,836
5_3,8,11.00187863,1486.902045,862
5_3,9,-,3600,-
5_3,10,-,3600,-
5_3,11,-,3600,-
5_3,12,-,3600,-
5_3,13,13.32305301,1378.222056,878
5_3,14,15.13730583,2425.043123,882
5_3,15,12.91370845,2394.808476,745
5_3,16,12.17141001,2130.847542,901
5_3,17,-,3600,-
5_3,18,-,3600,-
5_3,19,17.97935858,2172.256342,910
network_id,property_id,abstract_time,total_time,size
5_4,0,-,3600,-
5_4,1,-,3600,-
5_4,2,16.14952533,1637.510167,759
5_4,3,17.08946756,2041.798858,910
5_4,4,12.64889649,1655.27925,910
5_4,5,-,3600,-
5_4,6,-,3600,-
5_4,7,17.90531594,2203.094231,809
5_4,8,-,3600,-
5_4,9,13.41905083,2062.852463,910
5_4,10,13.82508288,2077.031782,910
5_4,11,-,3600,-
5_4,12,-,3600,-
5_4,13,18.02731431,1606.5082,820
5_4,14,-,3600,-
5_4,15,17.6459365,1549.626524,774
5_4,16,-,3600,-
5_4,17,-,3600,-
5_4,18,-,3600,-
5_4,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
5_5,0,-,3600,-
5_5,1,-,3600,-
5_5,2,-,3600,-
5_5,3,-,3600,-
5_5,4,-,3600,-
5_5,5,13.63979581,2155.35094,846
5_5,6,18.04977319,2846.835338,755
5_5,7,-,3600,-
5_5,8,-,3600,-
5_5,9,-,3600,-
5_5,10,-,3600,-
5_5,11,-,3600,-
5_5,12,-,3600,-
5_5,13,21.36898485,1788.97618,910
5_5,14,12.26861557,2926.348908,910
5_5,15,-,3600,-
5_5,16,-,3600,-
