network_id,property_id,abstract_time,total_time,size
1_8,18,43.39636588,44.46767759,710
1_8,19,45.213166,46.30139184,710
network_id,property_id,abstract_time,total_time,size
1_9,0,41.56095171,810.8166533,910
1_9,1,43.52484584,802.731616,909
1_9,2,45.94298291,869.2676656,909
1_9,3,40.03817868,844.1811423,910
1_9,4,42.72646165,791.4760466,910
1_9,5,43.83215618,813.9554501,909
1_9,6,41.31844878,807.5681598,908
1_9,7,45.19935441,809.0586782,910
1_9,8,46.17642546,798.5257592,910
1_9,9,43.22546148,826.4207242,910
1_9,10,45.11139393,861.2498498,910
1_9,11,45.99403787,817.8397198,910
1_9,12,45.52278662,802.8748362,910
1_9,13,45.72436213,812.5857434,910
1_9,14,42.30790186,803.5331016,910
1_9,15,45.41474748,874.4447677,909
1_9,16,45.98124051,803.6242933,910
1_9,17,42.6299448,776.4590495,908
1_9,18,42.25526357,820.4271555,909
1_9,19,44.87841034,793.8749595,910
network_id,property_id,abstract_time,total_time,size
2_1,0,42.65477133,43.70624661,710
2_1,1,41.75835347,42.84214902,710
2_1,2,43.90877366,44.98874426,710
2_1,3,45.29683042,61.36417937,710
2_1,4,42.82947755,58.55644751,710
2_1,5,42.7131598,43.77708292,710
2_1,6,42.3596561,57.75930953,710
2_1,7,40.36910701,55.70747232,710
2_1,8,39.46536756,40.53246617,710
2_1,9,38.67907143,53.94419932,710
2_1,10,45.51346421,813.8083906,910
2_1,11,44.29059649,811.9914927,910
2_1,12,40.06004953,41.12893271,710
2_1,13,41.11347055,802.4584689,910
2_1,14,40.91134024,41.96755123,710
2_1,15,40.62661076,56.0701077,710
2_1,16,41.03283715,56.83838058,710
2_1,17,43.35164905,58.53858423,710
2_1,18,44.06184888,59.93186402,710
2_1,19,44.99410701,46.06362605,710
network_id,property_id,abstract_time,total_time,size
2_2,0,41.48851514,56.99623728,710
2_2,1,41.76175523,787.1258471,910
2_2,2,42.67988586,43.72839713,710
2_2,3,44.9827764,60.80712175,710
2_2,4,45.15586996,46.21445775,710
2_2,5,39.59676218,794.6566782,910
2_2,6,41.29866171,787.4057293,910
2_2,7,45.79770517,61.37041426,710
2_2,8,45.09775734,61.37835765,710
2_2,9,44.7679081,798.3327904,910
2_2,10,40.62447381,782.9703126,910
2_2,11,39.774822,802.3417664,910
2_2,12,44.24035287,787.0985632,910
2_2,13,45.26862192,838.1683559,910
2_2,14,44.7520833,795.7262869,910
2_2,15,45.29942465,61.74006963,710
2_2,16,45.35435629,791.4077899,910
2_2,17,45.18468976,811.2557461,910
2_2,18,45.82112074,46.89402723,710
2_2,19,45.43368101,805.7775478,910
network_id,property_id,abstract_time,total_time,size
2_3,0,45.54505706,801.7899544,908
2_3,1,45.47405076,61.16030288,710
2_3,2,45.27646112,799.6749063,909
2_3,3,45.8688581,2926.644787,908
2_3,4,42.4151125,58.26315212,710
2_3,5,44.828058,797.9718561,910
2_3,6,45.33577418,61.41348553,710
2_3,7,44.31436968,769.2090263,905
2_3,8,47.04802608,48.19434857,710
2_3,9,46.32882261,814.3509803,908
2_3,10,45.42777562,799.4031808,905
2_3,11,45.30770254,46.37191367,710
2_3,12,45.42899418,61.48125243,710
2_3,13,42.80423141,802.9176149,909
2_3,14,45.59806848,835.1778955,910
2_3,15,45.80593872,818.9187233,909
2_3,16,44.69601107,839.0560167,907
2_3,17,45.17593479,800.2000628,908
2_3,18,44.00445938,792.7991481,909
2_3,19,43.22481537,44.3037715,710
network_id,property_id,abstract_time,total_time,size
2_4,0,42.34219718,802.9473298,910
2_4,1,44.9540987,60.72548413,710
2_4,2,44.46021938,820.6710949,910
2_4,3,42.05343962,826.2773774,910
2_4,4,41.32779479,802.2703438,910
2_4,5,45.29927254,848.8577201,910
2_4,6,46.41868019,836.4048095,910
2_4,7,43.16714668,841.7195024,910
2_4,8,43.77194929,59.75027871,710
2_4,9,43.57713485,813.4962828,910
2_4,10,43.23557329,817.4090893,910
2_4,11,43.87114668,811.4529355,910
2_4,12,41.13019395,788.873842,910
2_4,13,43.8988812,831.8531082,910
2_4,14,43.81797981,807.1943684,910
2_4,15,45.84021616,812.0051982,910
2_4,16,42.87658048,792.4253047,910
2_4,17,44.24237108,60.04715037,710
2_4,18,44.03264356,804.593039,910
2_4,19,44.04598212,822.0251994,910
network_id,property_id,abstract_time,total_time,size
2_5,0,39.91594243,1571.779622,908
2_5,1,42.77931714,790.3375325,910
2_5,2,44.43760085,823.7497959,910
2_5,3,43.37439227,2805.068437,910
2_5,4,42.85269117,763.2037098,909
2_5,5,39.50931501,910.4362168,910
2_5,6,40.2768898,789.1447048,910
2_5,7,42.50449061,807.9610622,910
2_5,8,42.95892239,816.0821054,910
2_5,9,44.62905812,824.3637788,910
2_5,10,44.15714836,802.8530953,909
2_5,11,44.26365495,819.2608006,910
2_5,12,40.28846407,798.8512964,909
2_5,13,41.84412265,787.7313316,910
2_5,14,42.34659743,851.9270177,910
2_5,15,44.72063375,1349.266682,909
2_5,16,43.41667962,812.0601304,910
2_5,17,41.6038692,794.8571804,910
2_5,18,43.59088492,793.9109261,909
2_5,19,43.31150222,763.7557139,907
network_id,property_id,abstract_time,total_time,size
2_6,0,44.31894255,808.394269,910
2_6,1,43.78743839,771.2826419,910
2_6,2,42.09616876,764.0756469,908
2_6,3,38.66942883,1027.49703,910
2_6,4,41.895962,771.9709942,907
2_6,5,43.36941528,804.3894708,910
2_6,6,43.72366762,781.7306585,907
2_6,7,43.11534452,822.0106978,909
2_6,8,43.10377455,757.8824341,907
2_6,9,38.44652581,782.8487875,910
2_6,10,43.46197987,798.2804923,910
2_6,11,42.7710135,815.297061,910
2_6,12,42.99978471,793.2126701,910
2_6,13,44.15296197,790.9176466,908
2_6,14,44.19815469,1123.163051,910
2_6,15,41.35412025,3264.885593,909
2_6,16,38.62691712,786.8046196,910
2_6,17,43.49328303,799.9035962,908
2_6,18,39.60022974,760.8535664,910
2_6,19,42.31464458,771.3899891,909
network_id,property_id,abstract_time,total_time,size
2_7,0,40.76857471,1279.720453,910
2_7,1,38.28823304,778.2752616,910
2_7,2,42.8045156,756.8873441,908
2_7,3,42.16640449,855.0578194,910
2_7,4,44.05786204,777.8848772,910
2_7,5,43.147048,785.2817621,910
2_7,6,43.09635687,763.380101,910
2_7,7,44.11755919,795.4030032,907
2_7,8,40.84472251,790.3705115,910
2_7,9,43.83776188,1200.142371,910
2_7,10,39.84856391,768.3294077,906
2_7,11,40.72964239,762.0226121,907
2_7,12,40.24027586,799.2801516,910
2_7,13,40.48825812,909.8281713,910
2_7,14,43.02741838,810.9233937,910
2_7,15,42.27548575,934.2793524,910
2_7,16,41.95333076,787.0442564,910
2_7,17,41.99536872,773.867883,910
2_7,18,43.8552053,777.0625055,910
2_7,19,42.21845102,768.3626056,910
network_id,property_id,abstract_time,total_time,size
2_8,0,42.13048673,781.4497447,910
2_8,1,37.95720863,755.5259614,910
2_8,2,40.33599782,774.9609663,910
2_8,3,37.51256657,1933.612529,906
2_8,4,39.2029984,746.3320847,910
2_8,5,43.48571014,831.4401209,910
2_8,6,43.01112175,757.9767306,910
2_8,7,42.33331561,765.6142654,910
2_8,8,41.2662034,739.2261889,902
2_8,9,43.22104549,773.2185054,903
2_8,10,41.13513923,782.9512722,907
2_8,11,43.6322515,792.4010403,910
2_8,12,40.26764703,763.5163057,910
2_8,13,41.3967433,770.7137439,910
2_8,14,39.82656813,786.7099345,910
2_8,15,41.81275153,1160.945205,910
2_8,16,37.96240854,771.7589016,910
2_8,17,37.84361315,755.7359128,910
2_8,18,39.9110167,779.5026081,910
2_8,19,40.36913657,750.2030137,910
network_id,property_id,abstract_time,total_time,size
2_9,0,39.92804384,833.6291616,910
2_9,1,41.14939189,777.2426796,910
2_9,2,40.67876601,776.2386246,910
2_9,3,40.08702803,1810.75566,910
2_9,4,40.28936768,772.1488965,910
2_9,5,40.44807196,864.7642395,910
2_9,6,40.07560396,708.7238989,899
2_9,7,41.92334723,755.5369785,910
2_9,8,39.13088512,753.7457042,910
2_9,9,37.91581511,744.2482963,910
2_9,10,37.87790298,766.8699477,910
2_9,11,38.16812706,738.3891966,907
2_9,12,41.38656497,770.0789163,910
2_9,13,40.34458184,776.2655175,910
2_9,14,37.97286415,755.6930206,910
2_9,15,42.31670308,827.8523083,910
2_9,16,41.64454937,770.5352783,910
2_9,17,39.90985084,788.1614957,910
2_9,18,41.80606365,743.1838589,905
2_9,19,41.6551981,794.6580191,910
network_id,property_id,abstract_time,total_time,size
3_1,0,40.34851909,54.90215254,710
3_1,1,38.41635323,749.7624261,910
3_1,2,42.64324284,757.8516805,910
3_1,3,47.69561839,62.99242973,710
3_1,4,41.96265411,43.03809166,710
3_1,5,39.82932162,40.86106825,710
3_1,6,42.17462134,755.2186038,910
3_1,7,41.0563333,42.09429622,710
3_1,8,39.8044703,40.84486794,710
3_1,9,39.46776509,54.24481106,710
3_1,10,37.02621698,38.05120087,710
3_1,11,37.37974358,38.40780997,710
3_1,12,37.27786446,38.30403352,710
3_1,13,37.05342317,767.4679172,910
3_1,14,37.14978838,38.1823709,710
3_1,15,39.66641641,40.70628214,710
3_1,16,39.11828613,748.8597114,910
3_1,17,38.05857778,52.65093637,710
3_1,18,37.831985,38.91119027,710
3_1,19,37.88568211,38.91442442,710
network_id,property_id,abstract_time,total_time,size
3_2,0,41.79284573,778.3184059,910
3_2,1,41.52579975,56.50524163,710
3_2,2,41.32244802,42.35797715,710
3_2,3,40.84052491,895.4994583,910
3_2,4,40.65828395,41.70563889,710
3_2,5,37.81222081,38.84033346,710
3_2,6,37.31418037,38.33265948,710
3_2,7,38.05614495,39.07393432,710
3_2,8,37.71013093,772.8121085,910
3_2,9,39.80176425,40.84656668,710
3_2,10,37.2888062,766.3396657,910
3_2,11,37.78623056,38.80301452,710
3_2,12,37.71599865,756.4150164,910
3_2,13,41.76066542,56.82614923,710
3_2,14,41.06217146,56.35194111,710
3_2,15,38.19241905,39.26012278,710
3_2,16,38.36508918,52.81934309,710
3_2,17,41.72708631,764.8900137,910
3_2,18,39.00820589,40.05084801,710
3_2,19,42.24993062,43.28364229,710
network_id,property_id,abstract_time,total_time,size
3_3,0,42.1656847,57.22275567,710
3_3,1,41.09096885,769.7602355,910
3_3,2,41.12013507,776.7182634,910
3_3,3,40.15693808,55.08943033,710
3_3,4,41.28073573,42.32295156,710
3_3,5,40.55232596,55.35125017,710
3_3,6,40.66837239,777.8691626,910
3_3,7,38.36597443,748.2644284,910
3_3,8,38.25434303,52.9413693,710
3_3,9,38.24447632,1362.549069,909
3_3,10,40.28637171,41.30655575,710
3_3,11,40.06378937,54.900177,710
3_3,12,39.74333835,54.54181743,710
3_3,13,40.54580688,802.6045544,910
3_3,14,38.71885872,784.0764871,910
3_3,15,42.71421695,58.25197363,710
3_3,16,40.17114925,771.0492563,910
3_3,17,42.75646734,773.4401076,909
3_3,18,43.07789087,769.8135014,910
3_3,19,41.60757351,56.58239889,710
network_id,property_id,abstract_time,total_time,size
3_4,0,41.09363794,765.9102595,905
3_4,1,37.63883471,52.26959944,710
3_4,2,39.79477048,741.0518675,907
3_4,3,0,2.147657394,910
3_4,4,37.56451201,754.1550164,903
3_4,5,41.97276282,737.797739,905
3_4,6,40.24413848,756.3352029,910
3_4,7,42.68711734,789.4888461,910
3_4,8,43.49112391,789.2520878,910
3_4,9,43.31443071,776.2006209,910
3_4,10,39.71379566,760.0179498,906
3_4,11,38.32484603,52.91929483,710
3_4,12,37.99474883,52.57560182,710
3_4,13,37.64214063,832.1667926,910
3_4,14,42.08526993,890.7699406,910
3_4,15,41.39168191,789.751286,910
3_4,16,41.10765243,796.2295465,910
3_4,17,39.9728663,783.9386854,910
3_4,18,42.03474212,57.38696742,710
3_4,19,41.17583179,760.876647,910
network_id,property_id,abstract_time,total_time,size
3_5,0,42.2884624,754.3951693,906
3_5,1,38.30595779,767.0385861,907
3_5,2,38.52398729,764.0104985,910
3_5,3,0,2.17397356,910
3_5,4,37.81460929,754.5777795,910
3_5,5,42.21599889,767.0670757,910
3_5,6,41.6494689,764.7704628,910
3_5,7,40.63527155,760.6596298,909
3_5,8,39.22541523,54.00923777,710
3_5,9,40.45848155,789.2616963,903
3_5,10,41.07117081,770.7431784,910
3_5,11,40.87387514,55.79185033,710
3_5,12,41.41674829,777.5284345,908
3_5,13,40.22154331,779.1382437,910
3_5,14,40.74592495,833.7103868,910
3_5,15,37.61829114,742.784761,907
3_5,16,43.34540701,781.7127194,908
3_5,17,40.18961477,754.9441216,906
3_5,18,42.54174209,759.4349718,908
3_5,19,41.25491166,735.5340681,907
network_id,property_id,abstract_time,total_time,size
3_6,0,38.52246642,882.8282785,910
3_6,1,38.47718763,776.3889039,910
3_6,2,41.17980647,835.0281961,910
3_6,3,-,3600,-
3_6,4,42.73028517,757.3986912,910
3_6,5,42.05800009,780.5718355,910
3_6,6,38.97074676,842.1179442,910
3_6,7,42.72557139,872.3338695,910
3_6,8,40.73622489,752.4527714,910
3_6,9,42.07475829,773.7286899,910
3_6,10,37.83038521,763.5864,910
3_6,11,38.40112686,782.7363198,910
3_6,12,39.5036571,758.8079708,910
3_6,13,39.95378041,807.5114996,910
3_6,14,38.82161593,814.5620282,910
3_6,15,40.14566398,952.5558403,910
3_6,16,38.21648526,793.9890735,910
3_6,17,43.40723228,767.4013021,910
3_6,18,42.23001099,742.9125779,906
3_6,19,40.21926951,750.7520676,910
network_id,property_id,abstract_time,total_time,size
3_7,0,40.15219545,793.2286654,907
3_7,1,41.08517838,776.2893682,910
3_7,2,44.45999813,774.0388942,908
3_7,3,42.38240027,2836.142367,910
3_7,4,43.08599281,762.6636915,908
3_7,5,39.19833565,747.7162514,908
3_7,6,38.02938509,776.7814054,910
3_7,7,39.43493366,868.4078443,910
3_7,8,43.42043948,768.8987572,909
3_7,9,43.81716013,795.6443322,910
3_7,10,37.74665356,750.2402685,910
3_7,11,37.92902637,806.2678516,910
3_7,12,40.70169425,788.7125835,910
3_7,13,40.8052628,785.4916112,909
3_7,14,37.62242603,747.02791,907
3_7,15,43.09538794,768.5877442,906
3_7,16,45.63136458,776.5078888,910
3_7,17,43.68936944,770.2955241,910
3_7,18,42.8613658,749.1838987,906
3_7,19,37.96356177,746.4307051,906
network_id,property_id,abstract_time,total_time,size
3_8,0,41.25150752,762.6915097,907
3_8,1,42.86282158,784.5917382,910
3_8,2,41.79388666,734.2522116,905
3_8,3,-,3600,-
3_8,4,37.91273856,732.9889047,906
3_8,5,40.48795271,786.4810598,910
3_8,6,40.88045335,749.1996377,907
3_8,7,44.16238546,769.4638293,910
3_8,8,42.74250722,785.7204256,910
3_8,9,41.68109798,1378.669715,910
3_8,10,39.95010734,785.7923305,908
3_8,11,40.25554609,753.7445133,905
3_8,12,41.93089175,760.9598265,910
3_8,13,39.90364981,731.3199837,902
3_8,14,40.1084516,768.3730547,905
3_8,15,39.71630454,2219.135318,906
3_8,16,43.59053469,770.8737133,910
3_8,17,42.53536248,737.3416426,904
3_8,18,44.02609253,774.4684665,910
3_8,19,42.57059073,779.1897712,908
network_id,property_id,abstract_time,total_time,size
3_9,0,40.21813178,720.6781254,902
3_9,1,37.95092654,761.74192,904
3_9,2,37.64170361,869.8842783,910
3_9,3,37.96099663,944.7676134,910
3_9,4,41.21016192,785.4402611,910
3_9,5,40.92816234,761.0859838,910
3_9,6,42.63211083,801.3317826,910
3_9,7,42.22355366,780.7044616,910
3_9,8,41.63116336,720.4555085,902
3_9,9,43.09609747,812.1744418,910
3_9,10,41.10574365,881.6216333,910
3_9,11,42.58387947,767.3054547,909
3_9,12,43.03161907,771.1611114,910
3_9,13,42.59454346,760.4163556,910
3_9,14,44.17206001,764.2241869,904
3_9,15,-,3600,-
3_9,16,40.09709239,741.7636991,905
3_9,17,39.99555874,755.9161255,910
3_9,18,39.81105709,751.248976,908
3_9,19,40.09143329,762.7920215,910
network_id,property_id,abstract_time,total_time,size
4_1,0,38.88146782,53.42721534,710
4_1,1,38.48003674,39.50562739,710
4_1,2,41.66158986,784.8758759,910
4_1,3,43.36446309,61.01113343,710
4_1,4,43.14615273,864.0723183,910
4_1,5,43.53987503,879.162379,910
4_1,6,40.47118568,41.52243495,710
4_1,7,40.48133469,55.32780385,710
4_1,8,40.77221894,41.8134048,710
4_1,9,40.30674577,41.35238028,710
4_1,10,44.33396792,45.38257504,710
4_1,11,44.50064254,59.80772662,710
4_1,12,42.95648026,762.7930746,910
4_1,13,43.76766849,775.7190762,909
4_1,14,42.04302406,765.7427115,910
4_1,15,39.28913951,54.03346324,710
4_1,16,41.16355109,42.17935133,710
4_1,17,40.00425482,54.56348133,710
4_1,18,38.72949123,53.51775289,710
4_1,19,41.39261007,56.06021547,710
network_id,property_id,abstract_time,total_time,size
4_2,0,37.73004556,52.37148404,710
4_2,1,37.73111057,755.0461833,910
4_2,2,40.73933768,41.75808644,710
4_2,3,-,3600,-
4_2,4,38.67461777,53.34655523,710
4_2,5,40.09414744,939.7588844,910
4_2,6,40.53001142,41.56816626,710
4_2,7,39.87536287,40.90539217,710
4_2,8,39.63697243,54.67327547,710
4_2,9,39.8594923,769.9702291,910
4_2,10,42.5810113,57.90175509,710
4_2,11,42.0365932,43.08559966,710
4_2,12,42.76463008,772.9735548,910
4_2,13,41.38956499,807.2302904,910
4_2,14,39.48081446,873.5055568,910
4_2,15,39.15925527,40.18125319,710
4_2,16,37.92611766,827.5129199,910
4_2,17,37.91604137,758.3053408,910
4_2,18,38.09339857,39.12153649,710
4_2,19,37.79921556,52.4326992,710
network_id,property_id,abstract_time,total_time,size
4_3,0,38.53660774,837.8759191,910
4_3,1,37.77954364,745.0847664,910
4_3,2,38.15161347,753.9546397,910
4_3,3,37.8208952,1431.4911,910
4_3,4,37.79549694,776.1969254,910
4_3,5,41.48539281,774.5615451,910
4_3,6,39.53877807,763.8616889,910
4_3,7,40.02891684,775.6683066,910
4_3,8,40.05513477,762.3420639,910
4_3,9,39.63994193,797.8151023,910
4_3,10,41.5073483,758.8188179,910
4_3,11,40.22700071,751.4709806,910
4_3,12,39.65288758,758.7975695,910
4_3,13,39.56745601,789.5434835,910
4_3,14,37.84989977,758.4878299,910
4_3,15,38.28554463,805.4827311,910
4_3,16,37.70858264,767.5024781,910
4_3,17,41.29906869,764.9389977,910
4_3,18,41.13936448,767.7281983,910
4_3,19,42.04151702,757.4191349,910
network_id,property_id,abstract_time,total_time,size
4_4,0,38.08138251,778.4658017,910
4_4,1,38.37881637,757.1978588,909
4_4,2,42.56194067,768.7048955,910
4_4,3,38.16937733,764.1852324,910
4_4,4,38.07145309,753.6278782,910
4_4,5,40.32213593,761.1221395,910
4_4,6,38.49166727,755.0211942,910
4_4,7,40.3288641,765.6193929,910
4_4,8,38.75644588,753.3415186,909
4_4,9,37.94869614,778.4039953,910
4_4,10,38.37410116,788.9374423,910
4_4,11,38.3980689,758.2804334,910
4_4,12,38.44647932,754.5243571,910
4_4,13,38.47770977,645.2966053,881
4_4,14,42.86114407,754.4355145,910
4_4,15,42.08253574,968.423933,910
4_4,16,41.00158095,768.6897461,910
4_4,17,41.48830891,758.7596192,910
4_4,18,40.37234735,759.4314034,910
4_4,19,40.50343323,760.2337065,910
network_id,property_id,abstract_time,total_time,size
4_5,0,38.84432817,827.8762777,910
4_5,1,38.43726158,755.8386955,910
4_5,2,37.97060466,746.8952518,908
4_5,3,38.27026796,834.111156,907
4_5,4,41.0369091,775.1865435,910
4_5,5,38.7260325,793.8743813,910
4_5,6,42.29345775,773.7920587,909
4_5,7,40.15453482,773.0531321,910
4_5,8,40.79928732,787.6605945,910
4_5,9,38.67458868,802.9838538,910
4_5,10,42.50186038,753.3968706,905
4_5,11,44.20989704,765.7620585,908
4_5,12,43.35189557,761.2403691,910
4_5,13,44.00595021,1163.154172,910
4_5,14,40.41437531,752.2521102,910
4_5,15,40.52965331,762.8944271,908
4_5,16,39.24875808,820.8163199,906
4_5,17,38.21176887,755.10535,910
4_5,18,38.3617959,765.1217148,908
4_5,19,38.34751916,771.4859514,910
network_id,property_id,abstract_time,total_time,size
4_6,0,40.30116987,756.8300593,910
4_6,1,41.30160737,758.2755902,908
4_6,2,40.72635293,773.5319684,909
4_6,3,39.20245719,796.5602078,910
4_6,4,40.56631184,761.1882191,910
4_6,5,38.09554696,752.0021191,910
4_6,6,37.67246532,756.7306595,910
4_6,7,40.55667734,746.2843344,908
4_6,8,40.59841847,785.1337969,910
4_6,9,40.62232494,766.5704591,910
4_6,10,40.07924032,768.7763958,909
4_6,11,40.21054459,780.9772985,909
4_6,12,40.86440158,765.3507245,910
4_6,13,38.69847918,785.2279239,910
4_6,14,40.09263897,861.3400235,910
4_6,15,40.21988678,875.4561431,910
4_6,16,44.21651053,766.1748116,909
4_6,17,41.19371891,758.7573833,910
4_6,18,40.51586962,813.8006907,910
4_6,19,41.62447309,760.1539052,910
network_id,property_id,abstract_time,total_time,size
4_7,0,42.37957549,763.0956655,910
4_7,1,41.43364406,774.4615803,910
4_7,2,42.87027049,744.5704207,897
4_7,3,40.22630477,1673.039723,910
4_7,4,41.58340406,742.488065,901
4_7,5,41.1320684,732.2371802,903
4_7,6,38.36665678,598.7559371,872
4_7,7,41.08996892,856.7132812,910
4_7,8,40.5986228,759.6138237,910
4_7,9,42.0520525,615.1097572,873
4_7,10,41.12438488,775.3882601,910
